continent,who_region,country,week,new_cases_per_100k,pfv_per_hundred,population
North America,AMR,Anguilla,2022-05-02,890.719617,70.095764,14202.0
North America,AMR,Anguilla,2022-05-16,771.0181665,70.44782,14202.0
North America,AMR,Anguilla,2022-05-23,626.6722997,70.79285,14202.0
North America,AMR,Anguilla,2022-06-06,281.6504718,71.07449,14202.0
North America,AMR,Anguilla,2022-06-13,225.3203774,71.20828,14202.0
North America,AMR,Anguilla,2022-06-20,288.6917336,71.70117,14202.0
North America,AMR,Anguilla,2022-07-04,140.8252359,72.334885,14202.0
North America,AMR,Anguilla,2022-08-15,769.25785105,72.62357,14202.0
North America,AMR,Anguilla,2022-09-19,31.68567807,72.792564,14202.0
North America,AMR,Anguilla,2022-09-26,28.16504718,72.82073,14202.0
North America,AMR,Anguilla,2022-10-03,72.17293339,72.83481,14202.0
North America,AMR,Anguilla,2022-10-17,137.304605,72.98972,14202.0
North America,AMR,Anguilla,2022-11-28,202.4362766,73.03901,14202.0
North America,AMR,Anguilla,2022-12-05,267.5679482,73.03901,14202.0
North America,AMR,Anguilla,2023-01-02,267.5679482,73.06718,14202.0
North America,AMR,Anguilla,2023-02-06,,73.088295,14202.0
North America,AMR,Anguilla,2023-03-06,,73.088295,14202.0
North America,AMR,Anguilla,2023-03-13,,73.088295,14202.0
North America,AMR,Anguilla,2023-12-25,,73.10238,14202.0
North America,AMR,Antigua and Barbuda,2021-05-17,5.6542810985,5.1863220000000005,92850.0
North America,AMR,Antigua and Barbuda,2021-05-24,1.88476036625,13.099623000000001,92850.0
North America,AMR,Antigua and Barbuda,2021-05-31,1.4360078983333333,20.297612666666666,92850.0
North America,AMR,Antigua and Barbuda,2021-06-07,1.077005924,25.191169333333335,92850.0
North America,AMR,Antigua and Barbuda,2021-06-14,,27.987435333333334,92850.0
North America,AMR,Antigua and Barbuda,2021-06-28,1.077005924,29.954766000000003,92850.0
North America,AMR,Antigua and Barbuda,2021-07-05,1.077005924,30.426854000000002,92850.0
North America,AMR,Antigua and Barbuda,2021-07-12,1.795009873,30.904325999999998,92850.0
North America,AMR,Antigua and Barbuda,2021-07-19,4.9811523965,31.961766500000003,92850.0
North America,AMR,Antigua and Barbuda,2021-07-26,8.346795907,33.038233000000005,92850.0
North America,AMR,Antigua and Barbuda,2021-08-02,8.975049362666667,33.48842166666667,92850.0
North America,AMR,Antigua and Barbuda,2021-08-09,18.48860169,34.1626275,92850.0
North America,AMR,Antigua and Barbuda,2021-08-16,32.908514329999996,34.978998999999995,92850.0
North America,AMR,Antigua and Barbuda,2021-08-23,51.427032845,35.802368,92850.0
North America,AMR,Antigua and Barbuda,2021-08-30,61.12008616,36.537425999999996,92850.0
North America,AMR,Antigua and Barbuda,2021-09-06,80.775444255,38.1087775,92850.0
North America,AMR,Antigua and Barbuda,2021-09-13,51.696284330000005,39.197092,92850.0
North America,AMR,Antigua and Barbuda,2021-09-20,23.69413032,43.803986,92850.0
North America,AMR,Antigua and Barbuda,2021-09-27,126.00969305,45.858374,92850.0
North America,AMR,Antigua and Barbuda,2021-10-04,85.98097290999999,47.36169433333333,92850.0
North America,AMR,Antigua and Barbuda,2021-10-11,43.08023694,49.205706500000005,92850.0
North America,AMR,Antigua and Barbuda,2021-10-18,21.540118475,51.7474425,92850.0
North America,AMR,Antigua and Barbuda,2021-10-25,8.616047387,53.676899000000006,92850.0
North America,AMR,Antigua and Barbuda,2021-11-01,3.231017771,54.865913,92850.0
North America,AMR,Antigua and Barbuda,2021-11-08,14.00107701,56.746365,92850.0
North America,AMR,Antigua and Barbuda,2021-11-15,6.4620355435,59.3042535,92850.0
North America,AMR,Antigua and Barbuda,2021-11-22,1.3462574045,60.323101,92850.0
North America,AMR,Antigua and Barbuda,2021-11-29,2.423263328,61.569198,92850.0
North America,AMR,Antigua and Barbuda,2021-12-06,5.923532579,62.34572,92850.0
North America,AMR,Antigua and Barbuda,2021-12-13,12.92407108,63.008076,92850.0
North America,AMR,Antigua and Barbuda,2021-12-20,12.92407108,63.008076,92850.0
North America,AMR,Antigua and Barbuda,2021-12-27,25.84814216,63.3958,92850.0
North America,AMR,Antigua and Barbuda,2022-01-03,58.15831987,63.60151,92850.0
North America,AMR,Antigua and Barbuda,2022-01-10,119.5476575,64.0517,92850.0
North America,AMR,Antigua and Barbuda,2022-01-24,99.08454496,65.00592,92850.0
North America,AMR,Antigua and Barbuda,2022-01-31,121.7016694,65.150246,92850.0
North America,AMR,Antigua and Barbuda,2022-02-14,34.46418955,65.65751,92850.0
North America,AMR,Antigua and Barbuda,2022-02-28,6.462035541500001,65.9509975,92850.0
North America,AMR,Antigua and Barbuda,2022-03-14,4.846526656,66.28971,92850.0
North America,AMR,Antigua and Barbuda,2022-03-28,4.308023694,66.43726,92850.0
North America,AMR,Antigua and Barbuda,2022-05-30,54.38879914,66.64728,92850.0
North America,AMR,Antigua and Barbuda,2022-06-13,19.38610662,66.807755,92850.0
North America,AMR,Antigua and Barbuda,2022-09-12,61.9278406,67.187935,92850.0
North America,AMR,Aruba,2021-03-29,127.0966305,9.431127,107792.0
North America,AMR,Aruba,2021-04-05,57.51818317,11.038853,107792.0
North America,AMR,Aruba,2021-04-12,67.06037023428571,11.833107285714286,107792.0
North America,AMR,Aruba,2021-04-19,50.93584116285714,16.992647285714288,107792.0
North America,AMR,Aruba,2021-04-26,24.0432190425,19.7790645,107792.0
North America,AMR,Aruba,2021-05-03,30.459898076,22.3935915,107792.0
North America,AMR,Aruba,2021-05-10,21.028152985000002,26.237723333333335,107792.0
North America,AMR,Aruba,2021-05-17,14.909667296,36.58275728571429,107792.0
North America,AMR,Aruba,2021-05-24,13.297214388166667,46.04995483333334,107792.0
North America,AMR,Aruba,2021-05-31,12.910667459333332,48.20673083333333,107792.0
North America,AMR,Aruba,2021-06-07,12.5241205285,49.95083133333333,107792.0
North America,AMR,Aruba,2021-06-14,5.514736199999999,52.28572866666667,107792.0
North America,AMR,Aruba,2021-06-21,6.1229033696,53.5110222,107792.0
North America,AMR,Aruba,2021-06-28,3.5871555092,54.929308400000004,107792.0
North America,AMR,Aruba,2021-07-05,9.122507544833333,56.69267316666667,107792.0
North America,AMR,Aruba,2021-07-12,7.9783286331999985,57.89093820000001,107792.0
North America,AMR,Aruba,2021-07-19,23.471129584,58.7598352,107792.0
North America,AMR,Aruba,2021-07-26,55.83946507,60.03546528571428,107792.0
North America,AMR,Aruba,2021-08-02,103.47088219,61.4719094,107792.0
North America,AMR,Aruba,2021-08-09,165.22561971,62.2736384,107792.0
North America,AMR,Aruba,2021-08-16,174.951140485,63.33463183333333,107792.0
North America,AMR,Aruba,2021-08-23,130.03438720666665,63.9082675,107792.0
North America,AMR,Aruba,2021-08-30,91.008609174,64.655448,107792.0
North America,AMR,Aruba,2021-09-06,60.61055860142857,65.94459714285715,107792.0
North America,AMR,Aruba,2021-09-13,47.9318193075,68.04841875,107792.0
North America,AMR,Aruba,2021-09-20,33.75106907714286,68.94641057142857,107792.0
North America,AMR,Aruba,2021-09-27,30.66605643833333,69.35765183333332,107792.0
North America,AMR,Aruba,2021-10-04,16.831357746571427,69.97391857142857,107792.0
North America,AMR,Aruba,2021-10-11,21.80124684,70.40782425,107792.0
North America,AMR,Aruba,2021-10-18,17.162683686,70.7828032,107792.0
North America,AMR,Aruba,2021-10-25,19.8530503208,71.0896908,107792.0
North America,AMR,Aruba,2021-11-01,30.8464450075,71.39908375,107792.0
North America,AMR,Aruba,2021-11-08,25.3265548458,71.6611594,107792.0
North America,AMR,Aruba,2021-11-15,19.791202809999998,71.99010314285714,107792.0
North America,AMR,Aruba,2021-11-22,24.694826720571427,72.282729,107792.0
North America,AMR,Aruba,2021-11-29,28.820939091999996,72.4100118,107792.0
North America,AMR,Aruba,2021-12-06,28.202464005399996,72.657526,107792.0
North America,AMR,Aruba,2021-12-13,34.510909901999995,72.84622139999999,107792.0
North America,AMR,Aruba,2021-12-20,69.8103755275,73.07407,107792.0
North America,AMR,Aruba,2021-12-27,383.6091732,73.24074733333333,107792.0
North America,AMR,Aruba,2022-01-03,1041.58935745,73.381141,107792.0
North America,AMR,Aruba,2022-01-10,932.5058136833333,73.586785,107792.0
North America,AMR,Aruba,2022-01-17,530.3202994285714,73.80033714285715,107792.0
North America,AMR,Aruba,2022-01-24,199.14897830333334,73.958488,107792.0
North America,AMR,Aruba,2022-01-31,115.96407898800001,74.1194152,107792.0
North America,AMR,Aruba,2022-02-07,52.694077486000005,74.279908,107792.0
North America,AMR,Aruba,2022-02-14,28.759091582000003,74.43966,107792.0
North America,AMR,Aruba,2022-02-21,19.667507792000002,74.578818,107792.0
North America,AMR,Aruba,2022-02-28,31.31030132,74.7042448,107792.0
North America,AMR,Aruba,2022-03-07,53.111548165,74.811674,107792.0
North America,AMR,Aruba,2022-03-14,72.01369303999999,74.9032875,107792.0
North America,AMR,Aruba,2022-03-21,45.96042996333333,75.18569683333334,107792.0
North America,AMR,Aruba,2022-03-28,114.1086537,75.498367,107792.0
North America,AMR,Aruba,2022-04-04,121.344812225,75.6614582,107792.0
North America,AMR,Aruba,2022-04-11,156.6391239,75.79041000000001,107792.0
North America,AMR,Aruba,2022-04-18,177.34773145,75.8998785,107792.0
North America,AMR,Aruba,2022-04-25,227.46354087499998,75.9885704,107792.0
North America,AMR,Aruba,2022-05-02,264.386503625,76.0643175,107792.0
North America,AMR,Aruba,2022-05-09,363.52419472500003,76.135892,107792.0
North America,AMR,Aruba,2022-05-16,531.579338,76.2538948,107792.0
North America,AMR,Aruba,2022-05-23,586.6854683,76.32384499999999,107792.0
North America,AMR,Aruba,2022-05-30,722.24283806,76.419029,107792.0
North America,AMR,Aruba,2022-06-06,877.848077775,76.565238,107792.0
North America,AMR,Aruba,2022-06-13,927.15600415,76.6756352,107792.0
North America,AMR,Aruba,2022-06-20,755.76109545,76.770632,107792.0
North America,AMR,Aruba,2022-06-27,489.5848795333333,76.8545,107792.0
North America,AMR,Aruba,2022-07-04,308.1397506,76.9348408,107792.0
North America,AMR,Aruba,2022-07-11,383.37724505,77.0229716,107792.0
North America,AMR,Aruba,2022-07-18,320.01447235,77.094404,107792.0
North America,AMR,Aruba,2022-07-25,264.25894315,77.164166,107792.0
North America,AMR,Aruba,2022-08-01,197.2317055,77.2253988,107792.0
North America,AMR,Aruba,2022-08-08,174.96660235000002,77.276791,107792.0
North America,AMR,Aruba,2022-08-15,144.72317055,77.3292998,107792.0
North America,AMR,Aruba,2022-08-22,106.40863888,77.364925,107792.0
North America,AMR,Aruba,2022-08-29,95.5544010675,77.409086,107792.0
North America,AMR,Aruba,2022-09-05,113.41286922500001,77.45918,107792.0
North America,AMR,Aruba,2022-09-12,123.014695,77.4977728,107792.0
North America,AMR,Aruba,2022-09-19,,77.538223,107792.0
North America,AMR,Aruba,2022-09-26,142.1255752,77.559931,107792.0
North America,AMR,Aruba,2022-10-03,67.723022105,77.5970366,107792.0
North America,AMR,Aruba,2022-10-10,40.324575726666666,77.634935,107792.0
North America,AMR,Aruba,2022-10-17,37.34043342666667,77.66462375,107792.0
North America,AMR,Aruba,2022-10-24,39.696823512,77.69815700000001,107792.0
North America,AMR,Aruba,2022-10-31,41.4455618225,77.733227,107792.0
North America,AMR,Aruba,2022-11-07,43.061327989999995,77.7547498,107792.0
North America,AMR,Aruba,2022-11-14,62.44433724,77.78684799999999,107792.0
North America,AMR,Aruba,2022-11-21,68.233264065,77.8176492,107792.0
North America,AMR,Aruba,2022-11-28,64.89349859000001,77.83954080000001,107792.0
North America,AMR,Aruba,2022-12-05,50.73041908,77.864032,107792.0
North America,AMR,Aruba,2022-12-12,50.40571965,77.88657875,107792.0
North America,AMR,Aruba,2022-12-19,60.41728514,77.90072599999999,107792.0
North America,AMR,Aruba,2022-12-26,88.82848448,77.91549199999999,107792.0
North America,AMR,Aruba,2023-01-02,92.77126317333334,77.92484475,107792.0
North America,AMR,Aruba,2023-01-09,65.05584830000001,77.943446,107792.0
North America,AMR,Aruba,2023-01-16,33.304883478,77.9618164,107792.0
North America,AMR,Aruba,2023-01-23,26.42048266,77.9761,107792.0
North America,AMR,Aruba,2023-01-30,27.52214141,77.99094679999999,107792.0
North America,AMR,Aruba,2023-02-06,29.744786255,78.005478,107792.0
North America,AMR,Aruba,2023-02-13,26.265863885,78.015995,107792.0
North America,AMR,Aruba,2023-02-20,17.162683684999998,78.027435,107792.0
North America,AMR,Aruba,2023-02-27,19.185097224,78.044382,107792.0
North America,AMR,Aruba,2023-03-06,14.4259314225,78.0562562,107792.0
North America,AMR,Aruba,2023-03-13,9.029736280666667,78.07304725,107792.0
North America,AMR,Aruba,2023-03-20,8.48857057975,78.086872,107792.0
North America,AMR,Aruba,2023-03-27,14.809117075,78.1048698,107792.0
North America,AMR,Aruba,2023-04-03,20.08699524,78.12128874999999,107792.0
North America,AMR,Aruba,2023-04-10,,78.1340465,107792.0
North America,AMR,Aruba,2023-04-17,,78.1460598,107792.0
North America,AMR,Aruba,2023-04-24,,78.15360333333332,107792.0
North America,AMR,Aruba,2023-05-01,,78.15909400000001,107792.0
North America,AMR,Aruba,2023-05-08,55.13263639666667,78.174815,107792.0
North America,AMR,Aruba,2023-05-15,,78.18623,107792.0
North America,AMR,Aruba,2023-05-22,,78.1936515,107792.0
North America,AMR,Aruba,2023-05-29,,78.203855,107792.0
North America,AMR,Aruba,2023-06-05,19.172727726666665,78.20895999999999,107792.0
North America,AMR,Aruba,2023-06-12,,78.213135,107792.0
North America,AMR,Aruba,2023-06-19,,78.21637666666666,107792.0
North America,AMR,Aruba,2023-06-26,,78.22241,107792.0
North America,AMR,Aruba,2023-07-03,22.26510316,78.22472833333333,107792.0
North America,AMR,Aruba,2023-07-10,,78.22998666666668,107792.0
North America,AMR,Aruba,2023-07-24,,78.23400666666667,107792.0
North America,AMR,Aruba,2023-07-31,,78.23493,107792.0
North America,AMR,Aruba,2023-08-07,,78.236323,107792.0
North America,AMR,Aruba,2023-08-14,,78.23864666666667,107792.0
North America,AMR,Aruba,2023-08-21,,78.2405,107792.0
North America,AMR,Aruba,2023-09-04,,78.2409625,107792.0
North America,AMR,Aruba,2023-09-11,,78.242355,107792.0
North America,AMR,Aruba,2023-09-18,,78.243286,107792.0
North America,AMR,Aruba,2023-09-25,,78.24421,107792.0
North America,AMR,Aruba,2023-10-02,,78.24421,107792.0
North America,AMR,Aruba,2023-10-09,,78.24606,107792.0
North America,AMR,Aruba,2023-10-16,,78.24606,107792.0
North America,AMR,Aruba,2023-10-23,,78.246994,107792.0
North America,AMR,Aruba,2023-11-13,,78.25225133333333,107792.0
North America,AMR,Aruba,2023-11-20,,78.25967166666668,107792.0
North America,AMR,Aruba,2023-11-27,,78.26206975,107792.0
North America,AMR,Aruba,2023-12-04,,78.2641575,107792.0
North America,AMR,Aruba,2023-12-11,,78.26462,107792.0
North America,AMR,Aruba,2023-12-18,,78.26462,107792.0
North America,AMR,Aruba,2024-01-08,,78.26586,107792.0
North America,AMR,Aruba,2024-01-15,,78.2674,107792.0
North America,AMR,Aruba,2024-01-22,,78.26833,107792.0
North America,AMR,Aruba,2024-02-05,,78.26926,107792.0
North America,AMR,Bahamas,2021-05-17,18.86593115,1.5132992,397542.0
North America,AMR,Bahamas,2021-05-24,15.34429067,2.1781347,397542.0
North America,AMR,Bahamas,2021-05-31,10.56492144,3.4585025,397542.0
North America,AMR,Bahamas,2021-06-07,19.36902264,4.484306,397542.0
North America,AMR,Bahamas,2021-06-14,6.791735213,6.3004665,397542.0
North America,AMR,Bahamas,2021-06-21,7.546372459,8.287174,397542.0
North America,AMR,Bahamas,2021-06-28,9.055646951,9.121301,397542.0
North America,AMR,Bahamas,2021-07-05,10.31337569,9.480508,397542.0
North America,AMR,Bahamas,2021-07-12,17.35665666,9.902349,397542.0
North America,AMR,Bahamas,2021-07-19,27.67003235,11.053675,397542.0
North America,AMR,Bahamas,2021-07-26,27.67003235,11.4121275,397542.0
North America,AMR,Bahamas,2021-08-02,16.85356516,11.77058,397542.0
North America,AMR,Bahamas,2021-08-09,22.13602588,11.968547,397542.0
North America,AMR,Bahamas,2021-08-16,33.204038815000004,13.38739025,397542.0
North America,AMR,Bahamas,2021-08-23,15.59583641,14.487274,397542.0
North America,AMR,Bahamas,2021-08-30,29.68239834,14.841702,397542.0
North America,AMR,Bahamas,2021-09-06,34.21022181,16.580639,397542.0
North America,AMR,Bahamas,2021-09-20,27.9215781,17.6404,397542.0
North America,AMR,Bahamas,2021-09-27,32.70094732,22.202686,397542.0
North America,AMR,Bahamas,2021-10-04,15.09274492,25.179226,397542.0
North America,AMR,Bahamas,2021-10-11,11.82265019,27.848629,397542.0
North America,AMR,Bahamas,2021-10-18,15.59583641,28.830162,397542.0
North America,AMR,Bahamas,2021-10-25,11.31955869,30.901138,397542.0
North America,AMR,Bahamas,2021-11-01,4.276277727,32.258728,397542.0
North America,AMR,Bahamas,2021-11-15,2.767003235,33.828125,397542.0
North America,AMR,Bahamas,2021-11-29,3.018548984,34.780224,397542.0
North America,AMR,Bahamas,2021-12-06,1.006182995,36.14008,397542.0
North America,AMR,Bahamas,2021-12-13,6.037097967,36.67361,397542.0
North America,AMR,Bahamas,2021-12-20,19.87211414,37.06904,397542.0
North America,AMR,Bahamas,2022-01-03,146.7769443,37.579174,397542.0
North America,AMR,Bahamas,2022-01-10,118.2265019,37.825436,397542.0
North America,AMR,Bahamas,2022-01-24,25.40612061,38.114212,397542.0
North America,AMR,Bahamas,2022-02-07,24.02261899,38.451283,397542.0
North America,AMR,Bahamas,2022-02-14,5.53400647,38.5597,397542.0
North America,AMR,Bahamas,2022-02-21,3.270094732,38.707355,397542.0
North America,AMR,Bahamas,2022-03-07,1.006182995,39.020782,397542.0
North America,AMR,Bahamas,2022-03-14,1.509274492,39.1292,397542.0
North America,AMR,Bahamas,2022-03-21,1.006182995,39.263523,397542.0
North America,AMR,Bahamas,2022-03-28,1.006182995,39.395836,397542.0
North America,AMR,Bahamas,2022-04-18,2.263911738,39.63103,397542.0
North America,AMR,Bahamas,2022-04-25,4.024731978,39.735172,397542.0
North America,AMR,Bahamas,2022-07-11,3.018548984,40.13362,397542.0
North America,AMR,Bahamas,2022-07-25,7.797918207,40.48704,397542.0
North America,AMR,Bahamas,2022-08-01,7.797918207,40.93379,397542.0
North America,AMR,Bahamas,2022-08-22,3.018548984,41.0578,397542.0
North America,AMR,Bahamas,2022-08-29,1.509274492,41.133514,397542.0
North America,AMR,Bahamas,2022-09-05,3.898959104,41.1959,397542.0
North America,AMR,Bahamas,2022-09-12,2.515457486,41.330223,397542.0
North America,AMR,Bahamas,2022-09-19,5.659779344,41.381035,397542.0
North America,AMR,Bahamas,2022-09-26,4.276277727,41.449455,397542.0
North America,AMR,Bahamas,2022-10-17,3.773186229,41.58479,397542.0
North America,AMR,Bahamas,2022-11-07,1.509274492,41.58479,397542.0
North America,AMR,Bahamas,2022-11-14,2.012365989,41.664276,397542.0
North America,AMR,Bahamas,2023-04-17,74.58331447,41.954308,397542.0
North America,AMR,Bahamas,2023-05-08,10.56492144,42.0011,397542.0
North America,AMR,Barbados,2021-04-26,4.427537156,6.1222213,282324.0
North America,AMR,Barbados,2021-05-03,3.7191312114285715,9.66417497142857,282324.0
North America,AMR,Barbados,2021-05-10,1.7963150747142858,14.204348857142858,282324.0
North America,AMR,Barbados,2021-05-17,1.3915116774285714,17.974130857142857,282324.0
North America,AMR,Barbados,2021-05-24,1.3662114651428572,20.761253000000004,282324.0
North America,AMR,Barbados,2021-05-31,1.4168118896666666,21.619546166666666,282324.0
North America,AMR,Barbados,2021-06-07,0.5313044585714286,21.936953857142857,282324.0
North America,AMR,Barbados,2021-06-14,0.45540382128571427,22.823017999999998,282324.0
North America,AMR,Barbados,2021-06-21,2.6818225058571428,24.185738285714287,282324.0
North America,AMR,Barbados,2021-06-28,1.2397104035,25.134066,282324.0
North America,AMR,Barbados,2021-07-05,4.014300354666666,25.572273499999998,282324.0
North America,AMR,Barbados,2021-07-12,6.755156690142857,25.861522714285716,282324.0
North America,AMR,Barbados,2021-07-19,3.8962326971666665,26.1704045,282324.0
North America,AMR,Barbados,2021-07-26,2.479420807285714,26.770256,282324.0
North America,AMR,Barbados,2021-08-02,3.8456322725714287,27.634662714285714,282324.0
North America,AMR,Barbados,2021-08-09,3.0360254781428573,29.632823142857145,282324.0
North America,AMR,Barbados,2021-08-16,6.881657750714285,31.388354142857143,282324.0
North America,AMR,Barbados,2021-08-23,8.146668367142857,32.91861214285714,282324.0
North America,AMR,Barbados,2021-08-30,20.30763709,33.665812833333334,282324.0
North America,AMR,Barbados,2021-09-06,29.989185003333333,34.04356983333333,282324.0
North America,AMR,Barbados,2021-09-13,28.041068653333337,34.3753395,282324.0
North America,AMR,Barbados,2021-09-20,52.776242905714284,35.607721142857145,282324.0
North America,AMR,Barbados,2021-09-27,70.30929003428572,37.39305542857143,282324.0
North America,AMR,Barbados,2021-10-04,89.76515329428571,39.098746,282324.0
North America,AMR,Barbados,2021-10-11,100.41654269666667,40.7959185,282324.0
North America,AMR,Barbados,2021-10-18,133.534520602,42.4197728,282324.0
North America,AMR,Barbados,2021-10-25,158.35402888571429,44.207364999999996,282324.0
North America,AMR,Barbados,2021-11-01,117.89898942285716,45.59730771428571,282324.0
North America,AMR,Barbados,2021-11-08,119.46760256428571,46.60410371428571,282324.0
North America,AMR,Barbados,2021-11-15,89.48685097428572,47.41042085714286,282324.0
North America,AMR,Barbados,2021-11-22,78.21982308166666,48.223259000000006,282324.0
North America,AMR,Barbados,2021-11-29,63.37703185714286,48.691322,282324.0
North America,AMR,Barbados,2021-12-06,51.08112867142857,49.32554714285714,282324.0
North America,AMR,Barbados,2021-12-13,24.844808495714286,50.023429,282324.0
North America,AMR,Barbados,2021-12-20,26.995326545571427,50.54182971428571,282324.0
North America,AMR,Barbados,2021-12-27,54.66532542000001,50.784737166666666,282324.0
North America,AMR,Barbados,2022-01-03,131.94060723714284,51.09539771428571,282324.0
North America,AMR,Barbados,2022-01-10,262.31681803,51.5628615,282324.0
North America,AMR,Barbados,2022-01-17,244.85545484285714,51.827080714285714,282324.0
North America,AMR,Barbados,2022-01-24,291.2876695,51.9812345,282324.0
North America,AMR,Barbados,2022-01-31,238.555701975,52.28505225,282324.0
North America,AMR,Barbados,2022-02-07,190.05519494285713,52.46909814285714,282324.0
North America,AMR,Barbados,2022-02-14,132.97791594999998,52.68834957142857,282324.0
North America,AMR,Barbados,2022-02-21,80.04987177142857,52.851890142857144,282324.0
North America,AMR,Barbados,2022-02-28,57.617016855,53.036286999999994,282324.0
North America,AMR,Barbados,2022-03-07,48.17160425666666,53.205773666666666,282324.0
North America,AMR,Barbados,2022-03-14,37.59611550714286,53.332190142857144,282324.0
North America,AMR,Barbados,2022-03-21,36.53350658857143,53.431873,282324.0
North America,AMR,Barbados,2022-03-28,55.184823108,53.543800399999995,282324.0
North America,AMR,Barbados,2022-04-04,153.01568412,53.6212302,282324.0
North America,AMR,Barbados,2022-04-11,167.679687162,53.6916442,282324.0
North America,AMR,Barbados,2022-04-18,133.23091806,53.747719857142854,282324.0
North America,AMR,Barbados,2022-04-25,139.2523686042857,53.813348714285716,282324.0
North America,AMR,Barbados,2022-05-02,180.430994158,53.87129600000001,282324.0
North America,AMR,Barbados,2022-05-09,156.96251723285715,53.94905885714286,282324.0
North America,AMR,Barbados,2022-05-16,133.8887236,54.015315199999996,282324.0
North America,AMR,Barbados,2022-05-23,80.45467517714285,54.094991285714286,282324.0
North America,AMR,Barbados,2022-05-30,72.33330702571429,54.147817857142854,282324.0
North America,AMR,Barbados,2022-06-06,45.38858090142857,54.190323285714285,282324.0
North America,AMR,Barbados,2022-06-13,33.34567983857143,54.25787414285714,282324.0
North America,AMR,Barbados,2022-06-20,38.194887200000004,54.32464066666666,282324.0
North America,AMR,Barbados,2022-06-27,54.19305478333333,54.3759415,282324.0
North America,AMR,Barbados,2022-07-04,50.332242388,54.4179742,282324.0
North America,AMR,Barbados,2022-07-11,93.39151706333332,54.47258016666667,282324.0
North America,AMR,Barbados,2022-07-18,102.28875841142857,54.50348828571428,282324.0
North America,AMR,Barbados,2022-07-25,110.39325974666667,54.537104166666666,282324.0
North America,AMR,Barbados,2022-08-01,142.177073152,54.5712724,282324.0
North America,AMR,Barbados,2022-08-08,189.941344,54.598617499999996,282324.0
North America,AMR,Barbados,2022-08-15,106.26089173571428,54.63272214285714,282324.0
North America,AMR,Barbados,2022-08-22,64.99624544833334,54.66863116666667,282324.0
North America,AMR,Barbados,2022-08-29,40.11348663166667,54.693721000000004,282324.0
North America,AMR,Barbados,2022-09-05,32.05536900833334,54.714913833333334,282324.0
North America,AMR,Barbados,2022-09-12,19.5165837824,54.7376062,282324.0
North America,AMR,Barbados,2022-09-19,16.086718332,54.77011066666666,282324.0
North America,AMR,Barbados,2022-09-26,18.77275754,54.77749,282324.0
North America,AMR,Barbados,2022-10-03,62.69392613,54.79095,282324.0
North America,AMR,Barbados,2022-10-10,103.073065,54.826725,282324.0
North America,AMR,Barbados,2022-10-31,94.04088919,54.86852,282324.0
North America,AMR,Barbados,2022-11-21,175.6846743,54.884106,282324.0
North America,AMR,Barbados,2022-11-28,247.7649792,54.891544,282324.0
North America,AMR,Barbados,2022-12-12,194.6345334,54.89792,282324.0
North America,AMR,Barbados,2023-01-02,170.1945283,54.905003,282324.0
North America,AMR,Barbados,2023-02-06,86.42552528,54.905003,282324.0
North America,AMR,Barbados,2023-03-06,99.17683229,54.905003,282324.0
North America,AMR,Barbados,2023-03-27,144.1606098,54.911377,282324.0
North America,AMR,Barbados,2023-04-17,118.3037928,54.91244,282324.0
North America,AMR,Barbados,2023-05-01,41.44174778,54.91421,282324.0
North America,AMR,Barbados,2023-05-29,63.40233207,54.91421,282324.0
North America,AMR,Barbados,2023-09-18,46.04638642,54.9174,282324.0
North America,AMR,Barbados,2023-12-25,28.69044077,54.91811,282324.0
North America,AMR,Belize,2021-05-17,4.34522435,2.449961566666667,402741.0
North America,AMR,Belize,2021-05-24,2.3174529866666664,2.7113372333333334,402741.0
North America,AMR,Belize,2021-05-31,3.22788094575,2.94842095,402741.0
North America,AMR,Belize,2021-06-07,1.73808974,4.0015793,402741.0
North America,AMR,Belize,2021-06-14,6.1660802683333324,5.028707399999999,402741.0
North America,AMR,Belize,2021-06-21,8.6904487,6.459983,402741.0
North America,AMR,Belize,2021-06-28,7.697254563,8.006510500000001,402741.0
North America,AMR,Belize,2021-07-05,9.74571747175,8.9147865,402741.0
North America,AMR,Belize,2021-07-12,7.821403831333334,10.190089,402741.0
North America,AMR,Belize,2021-07-19,13.71849402,11.12594675,402741.0
North America,AMR,Belize,2021-07-26,15.64280766075,12.2959915,402741.0
North America,AMR,Belize,2021-08-02,20.9812261475,13.343253,402741.0
North America,AMR,Belize,2021-08-09,17.430557106000002,14.517667900000001,402741.0
North America,AMR,Belize,2021-08-16,31.59598849,15.625116,402741.0
North America,AMR,Belize,2021-08-30,37.67930258,18.002265,402741.0
North America,AMR,Belize,2021-09-06,41.96245229666667,19.435733666666668,402741.0
North America,AMR,Belize,2021-09-13,59.26058351999999,21.556866,402741.0
North America,AMR,Belize,2021-09-20,78.4312995225,27.25144725,402741.0
North America,AMR,Belize,2021-09-27,72.50317201333333,31.983583333333332,402741.0
North America,AMR,Belize,2021-10-04,90.5668904,35.2196585,402741.0
North America,AMR,Belize,2021-11-08,41.46585523,46.60489,402741.0
North America,AMR,Belize,2021-11-15,29.05092851,47.37685,402741.0
North America,AMR,Belize,2021-11-29,27.93358511,48.221809500000006,402741.0
North America,AMR,Belize,2021-12-06,10.42853844,48.850502,402741.0
North America,AMR,Belize,2021-12-13,8.6904487,49.213764,402741.0
North America,AMR,Belize,2021-12-20,6.95235896,49.440956,402741.0
