date,country,new_cases,population,continent,pfv_per_hundred,who_region,week,new_cases_per_100k
10/24/2021,Lebanon,627,5744492,Asia,25.44192,EMR,10/18/2021,10.91480326
10/26/2021,Lebanon,235,5744492,Asia,26.071444,EMR,10/25/2021,4.090875224
10/28/2021,Lebanon,751,5744492,Asia,26.491482,EMR,10/25/2021,13.07339274
11/1/2021,Lebanon,685,5744492,Asia,26.714842,EMR,11/1/2021,11.92446608
11/2/2021,Lebanon,201,5744492,Asia,26.874039,EMR,11/1/2021,3.499003915
11/3/2021,Lebanon,822,5744492,Asia,27.007923,EMR,11/1/2021,14.3093593
11/4/2021,Lebanon,702,5744492,Asia,27.093397,EMR,11/1/2021,12.22040173
11/5/2021,Lebanon,642,5744492,Asia,27.249495,EMR,11/1/2021,11.17592295
11/6/2021,Lebanon,713,5744492,Asia,27.252645,EMR,11/1/2021,12.41188951
11/7/2021,Lebanon,701,5744492,Asia,27.265526,EMR,11/1/2021,12.20299375
11/8/2021,Lebanon,824,5744492,Asia,27.436543,EMR,11/8/2021,14.34417526
11/9/2021,Lebanon,240,5744492,Asia,27.561863,EMR,11/8/2021,4.177915123
11/10/2021,Lebanon,909,5744492,Asia,27.662933,EMR,11/8/2021,15.82385353
11/11/2021,Lebanon,1004,5744492,Asia,27.793703,EMR,11/8/2021,17.4776116
11/12/2021,Lebanon,914,5744492,Asia,27.918604,EMR,11/8/2021,15.91089343
11/13/2021,Lebanon,959,5744492,Asia,27.924088,EMR,11/8/2021,16.69425251
11/14/2021,Lebanon,1133,5744492,Asia,27.958052,EMR,11/8/2021,19.72324098
11/15/2021,Lebanon,947,5744492,Asia,28.069584,EMR,11/15/2021,16.48535676
11/16/2021,Lebanon,231,5744492,Asia,28.184546,EMR,11/15/2021,4.021243306
11/17/2021,Lebanon,1102,5744492,Asia,28.312042,EMR,11/15/2021,19.18359361
11/18/2021,Lebanon,1106,5744492,Asia,28.400108,EMR,11/15/2021,19.25322552
11/19/2021,Lebanon,1018,5744492,Asia,28.53993,EMR,11/15/2021,17.72132331
11/20/2021,Lebanon,1175,5744492,Asia,28.546232,EMR,11/15/2021,20.45437612
11/21/2021,Lebanon,1100,5744492,Asia,28.560976,EMR,11/15/2021,19.14877765
11/22/2021,Lebanon,1287,5744492,Asia,28.634733,EMR,11/22/2021,22.40406985
11/23/2021,Lebanon,556,5744492,Asia,28.794521,EMR,11/22/2021,9.678836701
11/24/2021,Lebanon,860,5744492,Asia,28.838982,EMR,11/22/2021,14.97086252
11/25/2021,Lebanon,1099,5744492,Asia,28.919773,EMR,11/22/2021,19.13136967
11/26/2021,Lebanon,1510,5744492,Asia,29.079996,EMR,11/22/2021,26.28604931
11/27/2021,Lebanon,1474,5744492,Asia,29.096445,EMR,11/22/2021,25.65936205
11/28/2021,Lebanon,1515,5744492,Asia,29.099545,EMR,11/22/2021,26.37308921
11/29/2021,Lebanon,1496,5744492,Asia,29.243109,EMR,11/29/2021,26.0423376
11/30/2021,Lebanon,774,5744492,Asia,29.353996,EMR,11/29/2021,13.47377627
12/1/2021,Lebanon,1618,5744492,Asia,29.409336,EMR,11/29/2021,28.16611112
12/3/2021,Lebanon,1452,5744492,Asia,29.727728,EMR,11/29/2021,25.27638649
12/4/2021,Lebanon,1765,5744492,Asia,29.737635,EMR,11/29/2021,30.72508413
12/5/2021,Lebanon,1409,5744492,Asia,29.781067,EMR,11/29/2021,24.52784337
12/6/2021,Lebanon,1654,5744492,Asia,29.901827,EMR,12/6/2021,28.79279839
12/7/2021,Lebanon,797,5744492,Asia,29.985228,EMR,12/6/2021,13.8741598
12/8/2021,Lebanon,1707,5744492,Asia,30.097353,EMR,12/6/2021,29.71542131
12/9/2021,Lebanon,1994,5744492,Asia,30.156818,EMR,12/6/2021,34.71151148
12/10/2021,Lebanon,1836,5744492,Asia,30.299564,EMR,12/6/2021,31.96105069
12/11/2021,Lebanon,1563,5744492,Asia,30.329279,EMR,12/6/2021,27.20867224
12/12/2021,Lebanon,1790,5744492,Asia,30.376455,EMR,12/6/2021,31.16028362
12/13/2021,Lebanon,1539,5744492,Asia,30.47131,EMR,12/13/2021,26.79088073
12/14/2021,Lebanon,787,5744492,Asia,30.544058,EMR,12/13/2021,13.70008001
12/15/2021,Lebanon,1474,5744492,Asia,30.639454,EMR,12/13/2021,25.65936205
12/16/2021,Lebanon,1941,5744492,Asia,30.73981,EMR,12/13/2021,33.78888856
12/17/2021,Lebanon,1912,5744492,Asia,30.850996,EMR,12/13/2021,33.28405715
12/18/2021,Lebanon,1606,5744492,Asia,30.878588,EMR,12/13/2021,27.95721536
12/20/2021,Lebanon,1479,5744492,Asia,31.050596,EMR,12/20/2021,25.74640194
12/21/2021,Lebanon,806,5744492,Asia,31.154886,EMR,12/20/2021,14.03083162
12/22/2021,Lebanon,1806,5744492,Asia,31.162302,EMR,12/20/2021,31.4388113
12/23/2021,Lebanon,1922,5744492,Asia,31.261477,EMR,12/20/2021,33.45813694
12/24/2021,Lebanon,1646,5744492,Asia,31.312307,EMR,12/20/2021,28.65353455
12/25/2021,Lebanon,2119,5744492,Asia,31.312569,EMR,12/20/2021,36.88750894
12/26/2021,Lebanon,2017,5744492,Asia,31.328096,EMR,12/20/2021,35.11189501
12/27/2021,Lebanon,1311,5744492,Asia,31.471365,EMR,12/27/2021,22.82186136
12/28/2021,Lebanon,1100,5744492,Asia,31.734764,EMR,12/27/2021,19.14877765
12/29/2021,Lebanon,2280,5744492,Asia,31.737097,EMR,12/27/2021,39.69019367
12/30/2021,Lebanon,3153,5744492,Asia,31.85843,EMR,12/27/2021,54.88735993
12/31/2021,Lebanon,4537,5744492,Asia,31.879616,EMR,12/27/2021,78.9800038
1/1/2022,Lebanon,4290,5744492,Asia,31.88167,EMR,12/27/2021,74.68023282
1/2/2022,Lebanon,3358,5744492,Asia,31.910847,EMR,12/27/2021,58.45599576
1/3/2022,Lebanon,1445,5744492,Asia,31.988417,EMR,1/3/2022,25.15453064
1/4/2022,Lebanon,2994,5744492,Asia,32.088356,EMR,1/3/2022,52.11949116
1/5/2022,Lebanon,5087,5744492,Asia,32.168747,EMR,1/3/2022,88.55439263
1/6/2022,Lebanon,5818,5744492,Asia,32.16913,EMR,1/3/2022,101.2796258
1/7/2022,Lebanon,7247,5744492,Asia,32.318035,EMR,1/3/2022,126.1556287
1/8/2022,Lebanon,7974,5744492,Asia,32.52622,EMR,1/3/2022,138.81123
1/9/2022,Lebanon,7547,5744492,Asia,32.618847,EMR,1/3/2022,131.3780226
1/10/2022,Lebanon,4780,5744492,Asia,32.84104,EMR,1/10/2022,83.21014286
1/11/2022,Lebanon,6653,5744492,Asia,32.924706,EMR,1/10/2022,115.8152888
1/12/2022,Lebanon,6665,5744492,Asia,33.103256,EMR,1/10/2022,116.0241846
1/13/2022,Lebanon,7246,5744492,Asia,33.187668,EMR,1/10/2022,126.1382208
1/14/2022,Lebanon,7057,5744492,Asia,33.303886,EMR,1/10/2022,122.8481126
1/15/2022,Lebanon,6811,5744492,Asia,33.308342,EMR,1/10/2022,118.5657496
1/16/2022,Lebanon,6019,5744492,Asia,33.43695,EMR,1/10/2022,104.7786297
1/17/2022,Lebanon,5539,5744492,Asia,33.592632,EMR,1/17/2022,96.42279944
1/18/2022,Lebanon,6109,5744492,Asia,33.72937,EMR,1/17/2022,106.3453479
1/19/2022,Lebanon,7592,5744492,Asia,33.784676,EMR,1/17/2022,132.1613817
1/20/2022,Lebanon,6643,5744492,Asia,34.043465,EMR,1/17/2022,115.641209
1/21/2022,Lebanon,7110,5744492,Asia,34.17096,EMR,1/17/2022,123.7707355
1/22/2022,Lebanon,5628,5744492,Asia,34.176617,EMR,1/17/2022,97.97210963
1/23/2022,Lebanon,5596,5744492,Asia,34.19528,EMR,1/17/2022,97.41505428
1/24/2022,Lebanon,6381,5744492,Asia,34.397644,EMR,1/24/2022,111.0803183
1/25/2022,Lebanon,1665,5744492,Asia,34.55033,EMR,1/24/2022,28.98428616
1/26/2022,Lebanon,7250,5744492,Asia,34.65267,EMR,1/24/2022,126.2078527
1/27/2022,Lebanon,8639,5744492,Asia,34.773067,EMR,1/24/2022,150.3875364
1/28/2022,Lebanon,9199,5744492,Asia,34.840034,EMR,1/24/2022,160.1360051
1/29/2022,Lebanon,8116,5744492,Asia,34.87177,EMR,1/24/2022,141.2831631
1/30/2022,Lebanon,7726,5744492,Asia,34.975887,EMR,1/24/2022,134.494051
1/31/2022,Lebanon,7105,5744492,Asia,35.149376,EMR,1/31/2022,123.6836956
2/1/2022,Lebanon,6279,5744492,Asia,35.280266,EMR,1/31/2022,109.3047044
2/2/2022,Lebanon,7314,5744492,Asia,35.37237,EMR,1/31/2022,127.3219634
2/3/2022,Lebanon,10760,5744492,Asia,35.523975,EMR,1/31/2022,187.3098613
2/4/2022,Lebanon,9446,5744492,Asia,35.562798,EMR,1/31/2022,164.435776
2/5/2022,Lebanon,8427,5744492,Asia,35.57958,EMR,1/31/2022,146.6970448
2/6/2022,Lebanon,8472,5744492,Asia,35.580517,EMR,1/31/2022,147.4804038
2/7/2022,Lebanon,6147,5744492,Asia,35.75874,EMR,2/7/2022,107.0068511
2/8/2022,Lebanon,6351,5744492,Asia,35.88683,EMR,2/7/2022,110.5580789
2/9/2022,Lebanon,6482,5744492,Asia,35.9621,EMR,2/7/2022,112.8385243
2/10/2022,Lebanon,8488,5744492,Asia,36.09426,EMR,2/7/2022,147.7589315
2/11/2022,Lebanon,6060,5744492,Asia,36.22221,EMR,2/7/2022,105.4923569
2/12/2022,Lebanon,6954,5744492,Asia,36.24089,EMR,2/7/2022,121.0550907
2/13/2022,Lebanon,5935,5744492,Asia,36.261936,EMR,2/7/2022,103.3163594
2/14/2022,Lebanon,4443,5744492,Asia,36.392372,EMR,2/14/2022,77.34365371
2/15/2022,Lebanon,3717,5744492,Asia,36.517014,EMR,2/14/2022,64.70546047
2/16/2022,Lebanon,3731,5744492,Asia,36.694958,EMR,2/14/2022,64.94917218
2/17/2022,Lebanon,6063,5744492,Asia,36.84782,EMR,2/14/2022,105.5445808
2/18/2022,Lebanon,5211,5744492,Asia,36.945686,EMR,2/14/2022,90.71298211
2/19/2022,Lebanon,4090,5744492,Asia,36.957714,EMR,2/14/2022,71.19863689
2/20/2022,Lebanon,3729,5744492,Asia,37.007397,EMR,2/14/2022,64.91435622
2/21/2022,Lebanon,3145,5744492,Asia,37.1104,EMR,2/21/2022,54.74809609
2/22/2022,Lebanon,3101,5744492,Asia,37.182384,EMR,2/21/2022,53.98214498
2/23/2022,Lebanon,3978,5744492,Asia,37.26152,EMR,2/21/2022,69.24894316
2/24/2022,Lebanon,3748,5744492,Asia,37.331482,EMR,2/21/2022,65.24510784
2/25/2022,Lebanon,3152,5744492,Asia,37.410324,EMR,2/21/2022,54.86995195
2/26/2022,Lebanon,2727,5744492,Asia,37.423153,EMR,2/21/2022,47.47156058
2/27/2022,Lebanon,2428,5744492,Asia,37.469353,EMR,2/21/2022,42.26657466
2/28/2022,Lebanon,1533,5744492,Asia,37.541946,EMR,2/28/2022,26.68643285
3/1/2022,Lebanon,1870,5744492,Asia,37.600037,EMR,2/28/2022,32.552922
3/2/2022,Lebanon,1986,5744492,Asia,37.643208,EMR,2/28/2022,34.57224764
3/3/2022,Lebanon,1841,5744492,Asia,37.682583,EMR,2/28/2022,32.04809059
3/4/2022,Lebanon,1835,5744492,Asia,37.70669,EMR,2/28/2022,31.94364271
3/5/2022,Lebanon,1602,5744492,Asia,37.71134,EMR,2/28/2022,27.88758345
3/6/2022,Lebanon,1268,5744492,Asia,37.73552,EMR,2/28/2022,22.07331823
3/7/2022,Lebanon,1007,5744492,Asia,37.78484,EMR,3/7/2022,17.52983554
3/8/2022,Lebanon,1126,5744492,Asia,37.823067,EMR,3/7/2022,19.60138512
3/9/2022,Lebanon,1006,5744492,Asia,37.86044,EMR,3/7/2022,17.51242756
3/10/2022,Lebanon,1082,5744492,Asia,37.92344,EMR,3/7/2022,18.83543401
3/11/2022,Lebanon,956,5744492,Asia,37.925774,EMR,3/7/2022,16.64202857
3/12/2022,Lebanon,932,5744492,Asia,37.930298,EMR,3/7/2022,16.22423706
3/13/2022,Lebanon,763,5744492,Asia,37.935436,EMR,3/7/2022,13.28228849
3/14/2022,Lebanon,486,5744492,Asia,37.95211,EMR,3/14/2022,8.460278124
3/17/2022,Lebanon,536,5744492,Asia,38.08048,EMR,3/14/2022,9.330677108
3/18/2022,Lebanon,508,5744492,Asia,38.107407,EMR,3/14/2022,8.843253677
3/19/2022,Lebanon,497,5744492,Asia,38.112717,EMR,3/14/2022,8.6517659
3/20/2022,Lebanon,448,5744492,Asia,38.12917,EMR,3/14/2022,7.798774896
3/21/2022,Lebanon,361,5744492,Asia,38.157543,EMR,3/21/2022,6.284280664
3/22/2022,Lebanon,399,5744492,Asia,38.18599,EMR,3/21/2022,6.945783892
3/23/2022,Lebanon,410,5744492,Asia,38.21713,EMR,3/21/2022,7.137271668
3/24/2022,Lebanon,414,5744492,Asia,38.22592,EMR,3/21/2022,7.206903587
3/25/2022,Lebanon,411,5744492,Asia,38.24201,EMR,3/21/2022,7.154679648
3/26/2022,Lebanon,378,5744492,Asia,38.246635,EMR,3/21/2022,6.580216319
3/27/2022,Lebanon,290,5744492,Asia,38.26892,EMR,3/21/2022,5.048314107
3/28/2022,Lebanon,284,5744492,Asia,38.277206,EMR,3/28/2022,4.943866229
3/29/2022,Lebanon,310,5744492,Asia,38.323963,EMR,3/28/2022,5.3964737
3/30/2022,Lebanon,321,5744492,Asia,38.35298,EMR,3/28/2022,5.587961477
3/31/2022,Lebanon,364,5744492,Asia,38.368267,EMR,3/28/2022,6.336504603
4/3/2022,Lebanon,298,5744492,Asia,38.409264,EMR,3/28/2022,5.187577944
4/4/2022,Lebanon,188,5744492,Asia,38.416748,EMR,4/4/2022,3.27270018
4/5/2022,Lebanon,272,5744492,Asia,38.433075,EMR,4/4/2022,4.734970473
4/6/2022,Lebanon,284,5744492,Asia,38.443417,EMR,4/4/2022,4.943866229
4/7/2022,Lebanon,299,5744492,Asia,38.450466,EMR,4/4/2022,5.204985924
4/8/2022,Lebanon,246,5744492,Asia,38.45896,EMR,4/4/2022,4.282363001
4/9/2022,Lebanon,218,5744492,Asia,38.46044,EMR,4/4/2022,3.79493957
4/10/2022,Lebanon,189,5744492,Asia,38.467632,EMR,4/4/2022,3.290108159
4/11/2022,Lebanon,169,5744492,Asia,38.482357,EMR,4/11/2022,2.941948566
4/12/2022,Lebanon,131,5744492,Asia,38.488277,EMR,4/11/2022,2.280445338
4/13/2022,Lebanon,108,5744492,Asia,38.5049,EMR,4/11/2022,1.880061805
4/14/2022,Lebanon,188,5744492,Asia,38.509636,EMR,4/11/2022,3.27270018
4/17/2022,Lebanon,112,5744492,Asia,38.516895,EMR,4/11/2022,1.949693724
4/18/2022,Lebanon,95,5744492,Asia,38.531536,EMR,4/18/2022,1.653758069
4/19/2022,Lebanon,72,5744492,Asia,38.535522,EMR,4/18/2022,1.253374537
4/20/2022,Lebanon,126,5744492,Asia,38.5503,EMR,4/18/2022,2.19340544
4/21/2022,Lebanon,148,5744492,Asia,38.56012,EMR,4/18/2022,2.576380992
4/22/2022,Lebanon,140,5744492,Asia,38.569782,EMR,4/18/2022,2.437117155
4/23/2022,Lebanon,128,5744492,Asia,38.569904,EMR,4/18/2022,2.228221399
4/24/2022,Lebanon,93,5744492,Asia,38.572044,EMR,4/18/2022,1.61894211
4/25/2022,Lebanon,86,5744492,Asia,40.930843,EMR,4/25/2022,1.497086252
5/9/2022,Lebanon,47,5744492,Asia,41.01515,EMR,5/9/2022,0.818175045
5/21/2022,Lebanon,119,5744492,Asia,41.121006,EMR,5/16/2022,2.071549582
5/30/2022,Lebanon,83,5744492,Asia,41.131783,EMR,5/30/2022,1.444862313
6/14/2022,Lebanon,138,5744492,Asia,41.25195,EMR,6/13/2022,2.402301196
6/19/2022,Lebanon,490,5744492,Asia,41.285965,EMR,6/13/2022,8.529910043
6/27/2022,Lebanon,611,5744492,Asia,41.334812,EMR,6/27/2022,10.63627558
7/10/2022,Lebanon,1741,5744492,Asia,41.431446,EMR,7/4/2022,30.30729262
7/17/2022,Lebanon,2893,5744492,Asia,41.47331,EMR,7/11/2022,50.36128521
7/19/2022,Lebanon,1850,5744492,Asia,41.508614,EMR,7/18/2022,32.20476241
7/27/2022,Lebanon,1471,5744492,Asia,41.532516,EMR,7/25/2022,25.60713811
8/7/2022,Lebanon,1955,5744492,Asia,41.567368,EMR,8/1/2022,34.03260027
8/15/2022,Lebanon,1257,5744492,Asia,41.607246,EMR,8/15/2022,21.88183046
8/21/2022,Lebanon,923,5744492,Asia,41.64692,EMR,8/15/2022,16.06756524
8/28/2022,Lebanon,488,5744492,Asia,41.681145,EMR,8/22/2022,8.495094083
9/11/2022,Lebanon,239,5744492,Asia,41.766285,EMR,9/5/2022,4.160507143
9/19/2022,Lebanon,133,5744492,Asia,41.80476,EMR,9/19/2022,2.315261297
9/26/2022,Lebanon,102,5744492,Asia,41.830086,EMR,9/26/2022,1.775613927
10/3/2022,Lebanon,100,5744492,Asia,41.872337,EMR,10/3/2022,1.740797968
10/10/2022,Lebanon,238.5,5744492,Asia,41.889763,EMR,10/10/2022,4.151803153
10/20/2022,Lebanon,832,5744492,Asia,41.933193,EMR,10/17/2022,14.48343909
11/20/2022,Lebanon,50,5744492,Asia,41.99353,EMR,11/14/2022,0.870398984
12/12/2022,Lebanon,88.5,5744492,Asia,42.017956,EMR,12/12/2022,1.540606202
12/22/2022,Lebanon,83,5744492,Asia,42.026745,EMR,12/19/2022,1.444862313
5/21/2021,Lesotho,10,2286112,Africa,0.005336572,AFR,5/17/2021,0.437423888
7/5/2021,Lesotho,45,2286112,Africa,0.8610689,AFR,7/5/2021,1.968407497
8/25/2021,Lesotho,8.5,2286112,Africa,1.4076738,AFR,8/23/2021,0.371810305
9/20/2021,Lesotho,213,2286112,Africa,10.44249,AFR,9/20/2021,9.31712882
9/29/2021,Lesotho,32,2286112,Africa,13.839392,AFR,9/27/2021,1.399756442
10/10/2021,Lesotho,2,2286112,Africa,14.850803,AFR,10/4/2021,0.087484778
11/17/2021,Lesotho,22,2286112,Africa,25.033201,AFR,11/15/2021,0.962332554
12/8/2021,Lesotho,106,2286112,Africa,27.050905,AFR,12/6/2021,4.636693215
12/16/2021,Lesotho,395,2286112,Africa,28.039177,AFR,12/13/2021,17.27824359
12/31/2021,Lesotho,1080,2286112,Africa,31.823812,AFR,12/27/2021,47.24177993
3/22/2022,Lesotho,1,2286112,Africa,31.823812,AFR,3/21/2022,0.043742389
4/26/2022,Lesotho,3,2286112,Africa,32.177338,AFR,4/25/2022,0.131227166
6/26/2022,Lesotho,76,2286112,Africa,37.953217,AFR,6/20/2022,3.324421551
7/10/2022,Lesotho,5,2286112,Africa,37.953217,AFR,7/4/2022,0.218711944
7/17/2022,Lesotho,3,2286112,Africa,38.172276,AFR,7/11/2022,0.131227166
11/20/2022,Lesotho,138.2,2286112,Africa,40.402264,AFR,11/14/2022,6.045198136
11/27/2022,Lesotho,272.4,2286112,Africa,40.446358,AFR,11/21/2022,11.91542672
12/4/2022,Lesotho,406.6,2286112,Africa,40.47938,AFR,11/28/2022,17.7856553
12/11/2022,Lesotho,,2286112,Africa,40.504402,AFR,12/5/2022,
2/5/2023,Lesotho,,2286112,Africa,40.695164,AFR,1/30/2023,
2/19/2023,Lesotho,,2286112,Africa,40.79984,AFR,2/13/2023,
3/5/2023,Lesotho,,2286112,Africa,40.912037,AFR,2/27/2023,
3/12/2023,Lesotho,,2286112,Africa,40.96361,AFR,3/6/2023,
3/19/2023,Lesotho,,2286112,Africa,41.03421,AFR,3/13/2023,
6/8/2021,Liberia,74,5373297,Africa,0.002605477,AFR,6/7/2021,1.377180528
6/10/2021,Liberia,71,5373297,Africa,0.008691126,AFR,6/7/2021,1.321348885
6/14/2021,Liberia,37,5373297,Africa,0.009175,AFR,6/14/2021,0.688590264
6/15/2021,Liberia,76,5373297,Africa,0.010291633,AFR,6/14/2021,1.414401623
6/20/2021,Liberia,52,5373297,Africa,0.012785446,AFR,6/14/2021,0.967748479
6/24/2021,Liberia,109,5373297,Africa,0.042245943,AFR,6/21/2021,2.028549697
6/28/2021,Liberia,58,5373297,Africa,0.047308013,AFR,6/28/2021,1.079411765
10/6/2021,Liberia,1.5,5373297,Africa,0.17000735,AFR,10/4/2021,0.027915822
10/21/2021,Liberia,1,5373297,Africa,4.5155144,AFR,10/18/2021,0.018610548
10/22/2021,Liberia,1,5373297,Africa,4.65005,AFR,10/18/2021,0.018610548
10/29/2021,Liberia,2,5373297,Africa,5.831001,AFR,10/25/2021,0.037221095
10/31/2021,Liberia,2,5373297,Africa,6.4176054,AFR,10/25/2021,0.037221095
11/2/2021,Liberia,2,5373297,Africa,6.916517,AFR,11/1/2021,0.037221095
11/18/2021,Liberia,2,5373297,Africa,8.498004,AFR,11/15/2021,0.037221095
11/30/2021,Liberia,3,5373297,Africa,8.863757,AFR,11/29/2021,0.055831643
12/8/2021,Liberia,1.5,5373297,Africa,10.713236,AFR,12/6/2021,0.027915822
12/15/2021,Liberia,9,5373297,Africa,14.055858,AFR,12/13/2021,0.167494929
1/7/2022,Liberia,44,5373297,Africa,18.368145,AFR,1/3/2022,0.818864098
3/25/2022,Liberia,2,5373297,Africa,18.901485,AFR,3/21/2022,0.037221095
4/26/2022,Liberia,1.5,5373297,Africa,26.764833,AFR,4/25/2022,0.027915822
5/22/2022,Liberia,1,5373297,Africa,26.764833,AFR,5/16/2022,0.018610548
6/19/2022,Liberia,1.5,5373297,Africa,26.764833,AFR,6/13/2022,0.027915822
6/26/2022,Liberia,1.5,5373297,Africa,39.63237,AFR,6/20/2022,0.027915822
7/3/2022,Liberia,1,5373297,Africa,43.327682,AFR,6/27/2022,0.018610548
9/4/2022,Liberia,5,5373297,Africa,54.89542,AFR,8/29/2022,0.093052738
9/11/2022,Liberia,2,5373297,Africa,54.93802,AFR,9/5/2022,0.037221095
9/18/2022,Liberia,1,5373297,Africa,56.989685,AFR,9/12/2022,0.018610548
10/2/2022,Liberia,2,5373297,Africa,60.159878,AFR,9/26/2022,0.037221095
10/9/2022,Liberia,1,5373297,Africa,63.968452,AFR,10/3/2022,0.018610548
10/16/2022,Liberia,1,5373297,Africa,65.35258,AFR,10/10/2022,0.018610548
11/6/2022,Liberia,1.5,5373297,Africa,66.93665,AFR,10/31/2022,0.027915822
11/27/2022,Liberia,2.5,5373297,Africa,68.322296,AFR,11/21/2022,0.046526369
12/11/2022,Liberia,1.5,5373297,Africa,69.43534,AFR,12/5/2022,0.027915822
8/18/2021,Libya,2276,7223804,Africa,0.7205345,EMR,8/16/2021,31.50694565
9/1/2021,Libya,1501,7223804,Africa,0.8103625,EMR,8/30/2021,20.77852611
9/9/2021,Libya,1499,7223804,Africa,1.5374587,EMR,9/6/2021,20.75083986
9/10/2021,Libya,1802,7223804,Africa,1.66829,EMR,9/6/2021,24.94530583
9/15/2021,Libya,1149,7223804,Africa,1.870095,EMR,9/13/2021,15.90574717
9/19/2021,Libya,1044.5,7223804,Africa,2.2046418,EMR,9/13/2021,14.45914092
9/22/2021,Libya,1038,7223804,Africa,2.311137,EMR,9/20/2021,14.36916063
9/25/2021,Libya,936,7223804,Africa,2.5924568,EMR,9/20/2021,12.95716218
9/28/2021,Libya,910,7223804,Africa,2.8257966,EMR,9/27/2021,12.59724101
10/2/2021,Libya,1007,7223804,Africa,3.2592661,EMR,9/27/2021,13.94002384
10/7/2021,Libya,692,7223804,Africa,3.502545,EMR,10/4/2021,9.579440417
10/9/2021,Libya,604,7223804,Africa,3.6623363,EMR,10/4/2021,8.361245682
10/14/2021,Libya,724,7223804,Africa,4.1080847,EMR,10/11/2021,10.02242032
10/17/2021,Libya,671.5,7223804,Africa,4.5910854,EMR,10/11/2021,9.295656416
10/21/2021,Libya,532,7223804,Africa,4.6826296,EMR,10/18/2021,7.364540898
10/24/2021,Libya,717,7223804,Africa,5.131742,EMR,10/18/2021,9.925518466
10/28/2021,Libya,624,7223804,Africa,5.4094906,EMR,10/25/2021,8.638108121
10/31/2021,Libya,626,7223804,Africa,6.126149,EMR,10/25/2021,8.665794365
11/4/2021,Libya,556,7223804,Africa,6.3736777,EMR,11/1/2021,7.696775826
11/6/2021,Libya,599,7223804,Africa,6.776319,EMR,11/1/2021,8.292030072
11/10/2021,Libya,609,7223804,Africa,7.04345,EMR,11/8/2021,8.430461292
11/14/2021,Libya,596,7223804,Africa,7.5368185,EMR,11/8/2021,8.250500706
11/18/2021,Libya,408,7223804,Africa,7.7184544,EMR,11/15/2021,5.647993772
11/21/2021,Libya,511,7223804,Africa,8.242846,EMR,11/15/2021,7.073835337
11/24/2021,Libya,595,7223804,Africa,8.725403,EMR,11/22/2021,8.236657584
11/28/2021,Libya,692,7223804,Africa,9.030063,EMR,11/22/2021,9.579440417
12/2/2021,Libya,574,7223804,Africa,9.22687,EMR,11/29/2021,7.945952022
12/4/2021,Libya,541,7223804,Africa,9.696733,EMR,11/29/2021,7.489128996
12/9/2021,Libya,509,7223804,Africa,10.053706,EMR,12/6/2021,7.046149093
12/11/2021,Libya,577,7223804,Africa,10.389111,EMR,12/6/2021,7.987481388
12/15/2021,Libya,512,7223804,Africa,10.484684,EMR,12/13/2021,7.087678459
12/19/2021,Libya,642.5,7223804,Africa,10.882867,EMR,12/13/2021,8.894205878
12/23/2021,Libya,561,7223804,Africa,10.971048,EMR,12/20/2021,7.765991436
12/27/2021,Libya,735,7223804,Africa,11.30882,EMR,12/27/2021,10.17469466
12/30/2021,Libya,665,7223804,Africa,11.429948,EMR,12/27/2021,9.205676123
1/6/2022,Libya,698,7223804,Africa,11.983105,EMR,1/3/2022,9.662499149
1/10/2022,Libya,579,7223804,Africa,12.645055,EMR,1/10/2022,8.015167632
1/12/2022,Libya,487,7223804,Africa,12.822828,EMR,1/10/2022,6.741600409
1/16/2022,Libya,816,7223804,Africa,13.015538,EMR,1/10/2022,11.29598754
1/18/2022,Libya,736,7223804,Africa,13.105782,EMR,1/17/2022,10.18853778
1/22/2022,Libya,1700,7223804,Africa,13.30522,EMR,1/17/2022,23.53330738
1/25/2022,Libya,2333,7223804,Africa,13.506056,EMR,1/24/2022,32.2960036
1/30/2022,Libya,4507,7223804,Africa,13.789009,EMR,1/24/2022,62.39095081
2/1/2022,Libya,4429,7223804,Africa,13.959529,EMR,1/31/2022,61.31118729
2/6/2022,Libya,4079.5,7223804,Africa,14.181476,EMR,1/31/2022,56.47301616
2/13/2022,Libya,3496.5,7223804,Africa,14.525671,EMR,2/7/2022,48.40247604
2/19/2022,Libya,1208,7223804,Africa,14.815518,EMR,2/14/2022,16.72249136
2/20/2022,Libya,1750,7223804,Africa,14.843509,EMR,2/14/2022,24.22546348
2/21/2022,Libya,2292,7223804,Africa,14.879598,EMR,2/21/2022,31.7284356
2/22/2022,Libya,2307,7223804,Africa,14.941283,EMR,2/21/2022,31.93608243
2/23/2022,Libya,1815,7223804,Africa,14.997306,EMR,2/21/2022,25.12526641
2/24/2022,Libya,1373,7223804,Africa,15.014638,EMR,2/21/2022,19.00660649
2/26/2022,Libya,938,7223804,Africa,15.042103,EMR,2/21/2022,12.98484843
2/27/2022,Libya,1166,7223804,Africa,15.08532,EMR,2/21/2022,16.14108024
2/28/2022,Libya,1394,7223804,Africa,15.117409,EMR,2/28/2022,19.29731205
3/2/2022,Libya,669,7223804,Africa,15.176353,EMR,2/28/2022,9.261048611
3/3/2022,Libya,857,7223804,Africa,15.210227,EMR,2/28/2022,11.86355554
3/5/2022,Libya,501,7223804,Africa,15.233498,EMR,2/28/2022,6.935404117
3/6/2022,Libya,590,7223804,Africa,15.251674,EMR,2/28/2022,8.167441974
